,State,Step,Susceptible,Infected,Removed,Dead,GDP Drop
49,Arizona,49,1970000,15000,5280000,10000,0.014048109965635642
50,Arizona,50,1960000,5000,5295000,15000,0.014048109965635642
51,Arizona,51,1955000,10000,5295000,15000,0.014020618556700934
52,Arizona,52,1960000,5000,5295000,15000,0.013993127147766227
53,Arizona,53,1985000,10000,5265000,15000,0.013993127147766227
54,Arizona,54,1995000,5000,5260000,15000,0.013938144329896813
55,Arizona,55,2005000,0,5255000,15000,0.013910652920962106
56,Arizona,56,1990000,10000,5260000,15000,0.013910652920962106
57,Arizona,57,1995000,5000,5260000,15000,0.013883161512027396
58,Arizona,58,2005000,0,5255000,15000,0.013828178694157981
59,Arizona,59,1995000,15000,5250000,15000,0.013773195876288566
60,Arizona,60,2000000,10000,5250000,15000,0.01363573883161503
61,Arizona,61,1985000,10000,5265000,15000,0.01363573883161503
62,Arizona,62,1990000,5000,5265000,15000,0.013608247422680322
63,Arizona,63,2000000,5000,5255000,15000,0.013580756013745615
64,Arizona,64,2000000,10000,5250000,15000,0.013580756013745615
65,Arizona,65,2010000,5000,5245000,15000,0.0135257731958762
66,Arizona,66,2010000,15000,5235000,15000,0.0135257731958762
67,Arizona,67,2015000,5000,5240000,15000,0.013498281786941495
68,Arizona,68,2030000,5000,5225000,15000,0.013415807560137374
69,Arizona,69,2035000,15000,5210000,15000,0.01333333333333325
70,Arizona,70,2045000,5000,5210000,15000,0.013278350515463834
71,Arizona,71,2055000,5000,5200000,15000,0.01322336769759442
72,Arizona,72,2075000,5000,5180000,15000,0.013140893470790298
73,Arizona,73,2090000,15000,5155000,15000,0.013058419243986178
74,Arizona,74,2095000,5000,5160000,15000,0.013030927835051472
75,Arizona,75,2105000,10000,5145000,15000,0.013030927835051472
76,Arizona,76,2105000,10000,5145000,15000,0.012975945017182057
77,Arizona,77,2140000,15000,5105000,15000,0.012893470790377932
78,Arizona,78,2160000,5000,5095000,15000,0.012865979381443227
79,Arizona,79,2180000,20000,5060000,15000,0.012756013745704396
80,Arizona,80,2195000,0,5065000,15000,0.012673539518900276
81,Arizona,81,2220000,5000,5035000,15000,0.012591065292096155
82,Arizona,82,2220000,25000,5015000,15000,0.012591065292096155
83,Arizona,83,2240000,0,5020000,15000,0.01253608247422674
84,Arizona,84,2265000,15000,4980000,15000,0.012508591065292032
85,Arizona,85,2260000,10000,4990000,15000,0.012481099656357325
86,Arizona,86,2275000,20000,4965000,15000,0.012343642611683785
87,Arizona,87,2280000,5000,4975000,15000,0.012206185567010249
88,Arizona,88,2300000,15000,4945000,15000,0.012151202749140834
89,Arizona,89,2335000,15000,4910000,15000,0.012068728522336713
90,Arizona,90,2370000,10000,4880000,15000,0.011986254295532588
91,Arizona,91,2405000,5000,4850000,15000,0.011848797250859052
92,Arizona,92,2395000,15000,4850000,15000,0.011738831615120222
93,Arizona,93,2425000,15000,4820000,15000,0.011738831615120222
94,Arizona,94,2420000,20000,4820000,15000,0.011683848797250807
95,Arizona,95,2440000,0,4820000,15000,0.011628865979381392
96,Arizona,96,2480000,25000,4755000,15000,0.011436426116838445
97,Arizona,97,2520000,10000,4730000,15000,0.011408934707903735
98,Arizona,98,2575000,10000,4675000,15000,0.011381443298969028
99,Arizona,99,2595000,20000,4645000,15000,0.011326460481099613
0,Massachusetts,0,5015000,135000,1735000,5000,0.04104499274310528
1,Massachusetts,1,4880000,270000,1735000,5000,0.036894049346878954
2,Massachusetts,2,4740000,410000,1735000,5000,0.03355587808417946
3,Massachusetts,3,4560000,585000,1740000,5000,0.030420899854861672
4,Massachusetts,4,4425000,720000,1740000,5000,0.027634252539912533
5,Massachusetts,5,4315000,830000,1740000,5000,0.024992743105950326
6,Massachusetts,6,4180000,965000,1740000,5000,0.0228156748911463
7,Massachusetts,7,4055000,1085000,1745000,5000,0.021044992743105697
8,Massachusetts,8,3920000,1205000,1760000,5000,0.019854862119012832
9,Massachusetts,9,3820000,1285000,1780000,5000,0.01831640058055133
10,Massachusetts,10,3700000,1360000,1825000,5000,0.0168359941944846
11,Massachusetts,11,3585000,1445000,1855000,5000,0.015820029027576055
12,Massachusetts,12,3500000,1470000,1915000,5000,0.014949201741654448
13,Massachusetts,13,3450000,1475000,1960000,5000,0.014049346879535456
14,Massachusetts,14,3370000,1475000,2040000,5000,0.01343976777939033
15,Massachusetts,15,3285000,1490000,2105000,10000,0.01291727140783737
16,Massachusetts,16,3160000,1510000,2210000,10000,0.012510885341073951
17,Massachusetts,17,3105000,1485000,2290000,10000,0.012104499274310536
18,Massachusetts,18,3015000,1460000,2400000,15000,0.011843251088534056
19,Massachusetts,19,2935000,1390000,2550000,15000,0.0115239477503628
20,Massachusetts,20,2875000,1325000,2675000,15000,0.01132075471698109
21,Massachusetts,21,2820000,1185000,2865000,20000,0.01111756168359938
22,Massachusetts,22,2765000,1055000,3045000,25000,0.010972423802612444
23,Massachusetts,23,2680000,1000000,3185000,25000,0.01082728592162551
24,Massachusetts,24,2645000,880000,3340000,25000,0.010769230769230736
25,Massachusetts,25,2605000,740000,3520000,25000,0.010769230769230736
26,Massachusetts,26,2555000,655000,3655000,25000,0.01071117561683596
27,Massachusetts,27,2540000,545000,3780000,25000,0.0106240928882438
28,Massachusetts,28,2515000,430000,3920000,25000,0.0106240928882438
29,Massachusetts,29,2465000,355000,4045000,25000,0.0106240928882438
30,Massachusetts,30,2430000,280000,4155000,25000,0.010595065312046412
31,Massachusetts,31,2385000,215000,4265000,25000,0.010595065312046412
32,Massachusetts,32,2340000,180000,4345000,25000,0.010566037735849024
33,Massachusetts,33,2325000,130000,4410000,25000,0.010566037735849024
34,Massachusetts,34,2305000,115000,4445000,25000,0.010537010159651639
35,Massachusetts,35,2290000,80000,4495000,25000,0.010537010159651639
36,Massachusetts,36,2285000,60000,4520000,25000,0.010507982583454251
37,Massachusetts,37,2255000,65000,4545000,25000,0.010507982583454251
38,Massachusetts,38,2215000,70000,4580000,25000,0.010507982583454251
39,Massachusetts,39,2195000,30000,4640000,25000,0.010478955007256863
40,Massachusetts,40,2150000,30000,4685000,25000,0.010449927431059478
41,Massachusetts,41,2125000,10000,4730000,25000,0.01042089985486209
42,Massachusetts,42,2115000,10000,4740000,25000,0.01042089985486209
43,Massachusetts,43,2125000,0,4740000,25000,0.01042089985486209
44,Massachusetts,44,2120000,10000,4735000,25000,0.01042089985486209
45,Massachusetts,45,2105000,5000,4755000,25000,0.010362844702467315
46,Massachusetts,46,2095000,10000,4760000,25000,0.010333817126269929
47,Massachusetts,47,2080000,25000,4760000,25000,0.010333817126269929
48,Massachusetts,48,2065000,10000,4790000,25000,0.010304789550072541
49,Massachusetts,49,2055000,10000,4800000,25000,0.010304789550072541
50,Massachusetts,50,2055000,5000,4805000,25000,0.010304789550072541
51,Massachusetts,51,2050000,0,4815000,25000,0.010304789550072541
52,Massachusetts,52,2065000,0,4800000,25000,0.010246734397677764
53,Massachusetts,53,2070000,0,4795000,25000,0.010188679245282991
54,Massachusetts,54,2065000,10000,4790000,25000,0.010188679245282991
55,Massachusetts,55,2060000,5000,4800000,25000,0.010188679245282991
56,Massachusetts,56,2060000,10000,4795000,25000,0.010188679245282991
57,Massachusetts,57,2055000,0,4810000,25000,0.010159651669085605
58,Massachusetts,58,2060000,10000,4795000,25000,0.01010159651669083
59,Massachusetts,59,2055000,15000,4795000,25000,0.010072568940493442
60,Massachusetts,60,2055000,5000,4805000,25000,0.010072568940493442
61,Massachusetts,61,2050000,10000,4805000,25000,0.010014513788098669
62,Massachusetts,62,2065000,5000,4795000,25000,0.010014513788098669
63,Massachusetts,63,2055000,25000,4785000,25000,0.010014513788098669
64,Massachusetts,64,2060000,10000,4795000,25000,0.00998548621190128
65,Massachusetts,65,2070000,5000,4790000,25000,0.00998548621190128
66,Massachusetts,66,2075000,10000,4780000,25000,0.00998548621190128
67,Massachusetts,67,2080000,5000,4780000,25000,0.00998548621190128
68,Massachusetts,68,2070000,10000,4785000,25000,0.00998548621190128
69,Massachusetts,69,2085000,5000,4775000,25000,0.00998548621190128
70,Massachusetts,70,2110000,10000,4745000,25000,0.009956458635703894
71,Massachusetts,71,2115000,5000,4745000,25000,0.009927431059506506
72,Massachusetts,72,2150000,5000,4710000,25000,0.009927431059506506
73,Massachusetts,73,2130000,15000,4720000,25000,0.009927431059506506
74,Massachusetts,74,2140000,5000,4720000,25000,0.009927431059506506
75,Massachusetts,75,2165000,0,4700000,25000,0.00989840348330912
76,Massachusetts,76,2175000,5000,4685000,25000,0.00989840348330912
77,Massachusetts,77,2205000,5000,4655000,25000,0.009869375907111731
78,Massachusetts,78,2215000,5000,4645000,25000,0.009782293178519572
79,Massachusetts,79,2220000,0,4645000,25000,0.009724238026124796
80,Massachusetts,80,2195000,25000,4645000,25000,0.009724238026124796
81,Massachusetts,81,2220000,0,4645000,25000,0.009724238026124796
82,Massachusetts,82,2215000,15000,4635000,25000,0.009666182873730021
83,Massachusetts,83,2220000,10000,4635000,25000,0.009666182873730021
84,Massachusetts,84,2255000,0,4610000,25000,0.009637155297532635
85,Massachusetts,85,2255000,15000,4595000,25000,0.009608127721335248
86,Massachusetts,86,2300000,5000,4560000,25000,0.009579100145137862
87,Massachusetts,87,2335000,0,4530000,25000,0.009579100145137862
88,Massachusetts,88,2345000,20000,4500000,25000,0.0094920174165457
89,Massachusetts,89,2355000,15000,4495000,25000,0.0094920174165457
90,Massachusetts,90,2365000,25000,4475000,25000,0.009462989840348312
91,Massachusetts,91,2355000,5000,4500000,30000,0.009462989840348312
92,Massachusetts,92,2365000,5000,4490000,30000,0.009462989840348312
93,Massachusetts,93,2365000,15000,4480000,30000,0.009462989840348312
94,Massachusetts,94,2400000,15000,4445000,30000,0.009433962264150926
95,Massachusetts,95,2425000,5000,4430000,30000,0.009317851959361377
96,Massachusetts,96,2455000,15000,4390000,30000,0.009172714078374439
97,Massachusetts,97,2480000,5000,4375000,30000,0.009143686502177053
98,Massachusetts,98,2500000,40000,4320000,30000,0.008998548621190115
99,Massachusetts,99,2520000,10000,4330000,30000,0.008969521044992728
0,Tennessee,0,3565000,145000,3115000,0,0.039765567765567146
1,Tennessee,1,3430000,280000,3115000,0,0.036981684981684415
2,Tennessee,2,3355000,355000,3115000,0,0.03478388278388226
3,Tennessee,3,3255000,450000,3120000,0,0.032380952380951906
4,Tennessee,4,3180000,520000,3125000,0,0.030300366300365866
5,Tennessee,5,3075000,625000,3125000,0,0.028336996336995945
6,Tennessee,6,2975000,720000,3130000,0,0.026959706959706602
7,Tennessee,7,2890000,795000,3140000,0,0.02546520146520114
8,Tennessee,8,2800000,855000,3170000,0,0.02414652014651985
9,Tennessee,9,2760000,880000,3185000,0,0.02294505494505467
10,Tennessee,10,2700000,915000,3210000,0,0.021860805860805604
11,Tennessee,11,2650000,960000,3215000,0,0.02139194139194114
12,Tennessee,12,2590000,990000,3245000,0,0.020776556776556543
13,Tennessee,13,2520000,1030000,3275000,0,0.020542124542124313
14,Tennessee,14,2425000,1030000,3370000,0,0.020014652014651794
15,Tennessee,15,2375000,1035000,3415000,0,0.019692307692307485
16,Tennessee,16,2335000,995000,3495000,0,0.019340659340659136
17,Tennessee,17,2305000,945000,3575000,0,0.018989010989010794
18,Tennessee,18,2240000,900000,3685000,0,0.01884249084249065
19,Tennessee,19,2180000,845000,3800000,0,0.018783882783882596
20,Tennessee,20,2145000,765000,3915000,0,0.018608058608058423
21,Tennessee,21,2085000,715000,4025000,0,0.01846153846153828
22,Tennessee,22,2020000,690000,4115000,0,0.018373626373626193
23,Tennessee,23,1985000,630000,4210000,0,0.018344322344322164
24,Tennessee,24,1950000,555000,4320000,0,0.018285714285714107
25,Tennessee,25,1910000,505000,4410000,0,0.018285714285714107
26,Tennessee,26,1890000,430000,4505000,0,0.01822710622710605
27,Tennessee,27,1875000,330000,4620000,0,0.01816849816849799
28,Tennessee,28,1850000,300000,4670000,5000,0.01816849816849799
29,Tennessee,29,1825000,260000,4735000,5000,0.018139194139193963
30,Tennessee,30,1820000,190000,4805000,10000,0.018139194139193963
31,Tennessee,31,1800000,160000,4855000,10000,0.018109890109889937
32,Tennessee,32,1770000,130000,4915000,10000,0.018109890109889937
33,Tennessee,33,1745000,90000,4975000,15000,0.01808058608058591
34,Tennessee,34,1740000,65000,5005000,15000,0.01808058608058591
35,Tennessee,35,1700000,70000,5035000,20000,0.01808058608058591
36,Tennessee,36,1685000,60000,5060000,20000,0.01808058608058591
37,Tennessee,37,1680000,25000,5100000,20000,0.01805128205128188
38,Tennessee,38,1665000,10000,5130000,20000,0.01805128205128188
39,Tennessee,39,1660000,5000,5140000,20000,0.01805128205128188
40,Tennessee,40,1660000,10000,5135000,20000,0.01805128205128188
41,Tennessee,41,1655000,5000,5145000,20000,0.01802197802197785
42,Tennessee,42,1645000,5000,5155000,20000,0.01802197802197785
43,Tennessee,43,1625000,10000,5170000,20000,0.01802197802197785
44,Tennessee,44,1610000,5000,5190000,20000,0.01802197802197785
45,Tennessee,45,1610000,5000,5190000,20000,0.01802197802197785
46,Tennessee,46,1600000,10000,5195000,20000,0.01802197802197785
47,Tennessee,47,1605000,0,5200000,20000,0.01802197802197785
48,Tennessee,48,1585000,20000,5200000,20000,0.01802197802197785
49,Tennessee,49,1580000,0,5225000,20000,0.01802197802197785
50,Tennessee,50,1575000,20000,5210000,20000,0.01802197802197785
51,Tennessee,51,1585000,0,5220000,20000,0.01799267399267382
52,Tennessee,52,1585000,5000,5215000,20000,0.01799267399267382
53,Tennessee,53,1585000,0,5220000,20000,0.01796336996336979
54,Tennessee,54,1585000,10000,5210000,20000,0.01796336996336979
55,Tennessee,55,1580000,0,5225000,20000,0.01796336996336979
56,Tennessee,56,1585000,10000,5210000,20000,0.01796336996336979
57,Tennessee,57,1590000,0,5215000,20000,0.01796336996336979
58,Tennessee,58,1585000,5000,5215000,20000,0.01793406593406576
59,Tennessee,59,1580000,5000,5220000,20000,0.017904761904761732
60,Tennessee,60,1615000,0,5190000,20000,0.017846153846153675
61,Tennessee,61,1645000,0,5160000,20000,0.01781684981684965
62,Tennessee,62,1645000,10000,5150000,20000,0.017758241758241592
63,Tennessee,63,1625000,15000,5165000,20000,0.017699633699633534
64,Tennessee,64,1640000,5000,5160000,20000,0.017670329670329506
65,Tennessee,65,1650000,5000,5150000,20000,0.017670329670329506
66,Tennessee,66,1640000,0,5165000,20000,0.01758241758241742
67,Tennessee,67,1645000,15000,5145000,20000,0.01758241758241742
68,Tennessee,68,1655000,5000,5145000,20000,0.017553113553113394
69,Tennessee,69,1660000,5000,5140000,20000,0.017494505494505336
70,Tennessee,70,1665000,0,5140000,20000,0.017494505494505336
71,Tennessee,71,1680000,0,5125000,20000,0.01737728937728922
72,Tennessee,72,1695000,0,5110000,20000,0.017347985347985193
73,Tennessee,73,1695000,10000,5100000,20000,0.017260073260073103
74,Tennessee,74,1725000,5000,5075000,20000,0.017230769230769074
75,Tennessee,75,1755000,15000,5035000,20000,0.017172161172161016
76,Tennessee,76,1765000,0,5040000,20000,0.017142857142856988
77,Tennessee,77,1790000,0,5015000,20000,0.016996336996336847
78,Tennessee,78,1770000,0,5035000,20000,0.01696703296703282
79,Tennessee,79,1765000,20000,5020000,20000,0.01690842490842476
80,Tennessee,80,1825000,10000,4970000,20000,0.016791208791208646
81,Tennessee,81,1875000,10000,4920000,20000,0.016761904761904617
82,Tennessee,82,1915000,5000,4885000,20000,0.01670329670329656
83,Tennessee,83,1930000,0,4875000,20000,0.01649816849816836
84,Tennessee,84,1945000,15000,4845000,20000,0.016380952380952246
85,Tennessee,85,1925000,10000,4870000,20000,0.016322344322344192
86,Tennessee,86,1945000,15000,4845000,20000,0.016175824175824048
87,Tennessee,87,1950000,20000,4835000,20000,0.01614652014652002
88,Tennessee,88,2000000,15000,4790000,20000,0.016058608058607933
89,Tennessee,89,1990000,20000,4795000,20000,0.01588278388278376
90,Tennessee,90,2060000,5000,4740000,20000,0.015736263736263613
91,Tennessee,91,2055000,10000,4740000,20000,0.015706959706959584
92,Tennessee,92,2115000,5000,4685000,20000,0.01556043956043944
93,Tennessee,93,2160000,0,4645000,20000,0.015443223443223327
94,Tennessee,94,2220000,10000,4575000,20000,0.015384615384615268
95,Tennessee,95,2240000,20000,4545000,20000,0.015326007326007213
96,Tennessee,96,2285000,25000,4495000,20000,0.015179487179487066
97,Tennessee,97,2320000,15000,4470000,20000,0.015091575091574981
98,Tennessee,98,2370000,5000,4430000,20000,0.015032967032966924
99,Tennessee,99,2390000,10000,4405000,20000,0.014681318681318578
0,Indiana,0,4345000,390000,1995000,0,0.03928677563150012
1,Indiana,1,4245000,490000,1995000,0,0.0354829123328375
2,Indiana,2,4155000,580000,1995000,0,0.032213967310549305
3,Indiana,3,4015000,725000,1990000,0,0.029271916790489936
4,Indiana,4,3880000,850000,2000000,0,0.026745913818721784
5,Indiana,5,3715000,1015000,2000000,0,0.02463595839524486
6,Indiana,6,3605000,1115000,2010000,0,0.022763744427934347
7,Indiana,7,3510000,1195000,2025000,0,0.021040118870727844
8,Indiana,8,3430000,1245000,2055000,0,0.019643387815750164
9,Indiana,9,3345000,1315000,2070000,0,0.018484398216938897
10,Indiana,10,3250000,1400000,2080000,0,0.01741456166419003
11,Indiana,11,3195000,1410000,2120000,5000,0.016463595839524378
12,Indiana,12,3130000,1425000,2170000,5000,0.015780089153045938
13,Indiana,13,3040000,1495000,2190000,5000,0.015245170876671505
14,Indiana,14,2950000,1545000,2230000,5000,0.014710252600297073
15,Indiana,15,2875000,1530000,2320000,5000,0.01429420505200585
16,Indiana,16,2830000,1475000,2420000,5000,0.01390787518573543
17,Indiana,17,2760000,1415000,2550000,5000,0.013521545319465008
18,Indiana,18,2705000,1345000,2670000,10000,0.013402674591381798
19,Indiana,19,2640000,1320000,2760000,10000,0.013164933135215386
20,Indiana,20,2580000,1255000,2885000,10000,0.012956909361069777
21,Indiana,21,2530000,1125000,3065000,10000,0.012719167904903357
22,Indiana,22,2470000,1010000,3240000,10000,0.012630014858840952
23,Indiana,23,2415000,885000,3420000,10000,0.012481426448736945
24,Indiana,24,2350000,785000,3585000,10000,0.012451708766716144
25,Indiana,25,2305000,610000,3805000,10000,0.012362555720653742
26,Indiana,26,2300000,500000,3920000,10000,0.01233283803863294
27,Indiana,27,2250000,445000,4025000,10000,0.012213967310549733
28,Indiana,28,2235000,355000,4130000,10000,0.01215453194650813
29,Indiana,29,2190000,325000,4205000,10000,0.012124814264487327
30,Indiana,30,2150000,240000,4330000,10000,0.012065378900445725
31,Indiana,31,2130000,190000,4400000,10000,0.012035661218424924
32,Indiana,32,2130000,140000,4450000,10000,0.012035661218424924
33,Indiana,33,2100000,75000,4545000,10000,0.01200594353640412
34,Indiana,34,2085000,60000,4575000,10000,0.01200594353640412
35,Indiana,35,2065000,45000,4610000,10000,0.01197622585438332
36,Indiana,36,2035000,45000,4640000,10000,0.01197622585438332
37,Indiana,37,2015000,30000,4675000,10000,0.01197622585438332
38,Indiana,38,2010000,20000,4690000,10000,0.01197622585438332
39,Indiana,39,2005000,20000,4695000,10000,0.01197622585438332
40,Indiana,40,1995000,15000,4710000,10000,0.01197622585438332
41,Indiana,41,1980000,15000,4725000,10000,0.01197622585438332
42,Indiana,42,1950000,15000,4755000,10000,0.01197622585438332
43,Indiana,43,1935000,5000,4780000,10000,0.01197622585438332
44,Indiana,44,1920000,0,4800000,10000,0.01197622585438332
45,Indiana,45,1910000,10000,4795000,15000,0.01197622585438332
46,Indiana,46,1895000,20000,4800000,15000,0.011946508172362518
47,Indiana,47,1890000,5000,4820000,15000,0.011946508172362518
48,Indiana,48,1880000,5000,4830000,15000,0.011946508172362518
49,Indiana,49,1855000,5000,4855000,15000,0.011946508172362518
50,Indiana,50,1840000,10000,4865000,15000,0.011916790490341719
51,Indiana,51,1850000,10000,4855000,15000,0.011916790490341719
52,Indiana,52,1840000,10000,4865000,15000,0.011887072808320914
53,Indiana,53,1840000,0,4875000,15000,0.011857355126300113
54,Indiana,54,1835000,5000,4875000,15000,0.011857355126300113
55,Indiana,55,1820000,10000,4885000,15000,0.01182763744427931
56,Indiana,56,1810000,20000,4885000,15000,0.01182763744427931
57,Indiana,57,1825000,5000,4885000,15000,0.011797919762258507
58,Indiana,58,1810000,5000,4900000,15000,0.011768202080237706
59,Indiana,59,1805000,20000,4890000,15000,0.011708766716196101
60,Indiana,60,1830000,0,4885000,15000,0.011708766716196101
61,Indiana,61,1820000,10000,4885000,15000,0.011708766716196101
62,Indiana,62,1825000,5000,4885000,15000,0.011679049034175298
63,Indiana,63,1825000,0,4890000,15000,0.011619613670133696
64,Indiana,64,1845000,0,4870000,15000,0.011619613670133696
65,Indiana,65,1855000,5000,4855000,15000,0.011589895988112895
66,Indiana,66,1875000,15000,4825000,15000,0.011530460624071289
67,Indiana,67,1870000,10000,4835000,15000,0.011500742942050488
68,Indiana,68,1885000,15000,4815000,15000,0.01141158989598808
69,Indiana,69,1890000,10000,4815000,15000,0.011322436849925673
70,Indiana,70,1870000,15000,4830000,15000,0.011233283803863266
71,Indiana,71,1895000,5000,4815000,15000,0.011173848439821662
72,Indiana,72,1895000,15000,4805000,15000,0.01114413075780086
73,Indiana,73,1920000,5000,4790000,15000,0.011054977711738453
74,Indiana,74,1930000,10000,4775000,15000,0.011025260029717652
75,Indiana,75,1920000,10000,4785000,15000,0.011025260029717652
76,Indiana,76,1910000,15000,4790000,15000,0.01099554234769685
77,Indiana,77,1920000,5000,4790000,15000,0.01099554234769685
78,Indiana,78,1915000,10000,4790000,15000,0.010965824665676046
79,Indiana,79,1915000,20000,4775000,20000,0.01090638930163444
80,Indiana,80,1935000,5000,4770000,20000,0.010876671619613637
81,Indiana,81,1945000,5000,4760000,20000,0.010876671619613637
82,Indiana,82,1945000,15000,4750000,20000,0.010876671619613637
83,Indiana,83,1975000,20000,4715000,20000,0.010876671619613637
84,Indiana,84,1990000,10000,4710000,20000,0.010817236255572035
85,Indiana,85,2010000,10000,4690000,20000,0.010757800891530429
86,Indiana,86,2050000,0,4660000,20000,0.010668647845468024
87,Indiana,87,2070000,10000,4630000,20000,0.01063893016344722
88,Indiana,88,2070000,10000,4630000,20000,0.01060921248142642
89,Indiana,89,2065000,20000,4625000,20000,0.010549777117384813
90,Indiana,90,2115000,15000,4580000,20000,0.010430906389301605
91,Indiana,91,2160000,20000,4530000,20000,0.010401188707280804
92,Indiana,92,2195000,10000,4505000,20000,0.010341753343239198
93,Indiana,93,2180000,30000,4500000,20000,0.010282317979197594
94,Indiana,94,2220000,10000,4480000,20000,0.010282317979197594
95,Indiana,95,2240000,25000,4445000,20000,0.01022288261515599
96,Indiana,96,2250000,25000,4435000,20000,0.010104011887072781
97,Indiana,97,2305000,30000,4375000,20000,0.00995542347696877
98,Indiana,98,2330000,15000,4365000,20000,0.009895988112927167
99,Indiana,99,2355000,25000,4330000,20000,0.009717682020802355
0,Missouri,0,4140000,315000,2170000,0,0.040392452830188025
1,Missouri,1,4025000,435000,2165000,0,0.037071698113206965
2,Missouri,2,3915000,540000,2170000,0,0.03335849056603723
3,Missouri,3,3815000,640000,2170000,0,0.030128301886792015
4,Missouri,4,3725000,720000,2180000,0,0.02786415094339583
5,Missouri,5,3595000,850000,2180000,0,0.026022641509433606
6,Missouri,6,3475000,970000,2180000,0,0.024030188679244963
7,Missouri,7,3355000,1070000,2200000,0,0.02258113207547141
8,Missouri,8,3260000,1155000,2210000,0,0.021192452830188425
9,Missouri,9,3170000,1230000,2225000,0,0.020045283018867693
10,Missouri,10,3100000,1275000,2250000,0,0.018747169811320553
11,Missouri,11,2990000,1350000,2285000,0,0.017599999999999817
12,Missouri,12,2885000,1420000,2320000,0,0.016724528301886633
13,Missouri,13,2815000,1430000,2380000,0,0.015969811320754576
14,Missouri,14,2750000,1470000,2405000,0,0.015366037735848938
15,Missouri,15,2650000,1505000,2470000,0,0.01515471698113196
16,Missouri,16,2600000,1455000,2570000,0,0.014762264150943291
17,Missouri,17,2545000,1410000,2670000,0,0.014369811320754626
18,Missouri,18,2500000,1375000,2750000,0,0.014279245283018775
19,Missouri,19,2470000,1290000,2865000,0,0.014128301886792366
20,Missouri,20,2395000,1205000,3025000,0,0.013947169811320673
21,Missouri,21,2335000,1145000,3145000,0,0.013886792452830107
22,Missouri,22,2320000,990000,3315000,0,0.013826415094339545
23,Missouri,23,2270000,905000,3450000,0,0.01379622641509426
24,Missouri,24,2215000,790000,3620000,0,0.013735849056603695
25,Missouri,25,2155000,720000,3750000,0,0.013735849056603695
26,Missouri,26,2125000,630000,3870000,0,0.013705660377358413
27,Missouri,27,2070000,535000,4020000,0,0.013705660377358413
28,Missouri,28,2050000,430000,4140000,5000,0.013675471698113131
29,Missouri,29,2025000,350000,4245000,5000,0.013645283018867848
30,Missouri,30,1990000,285000,4345000,5000,0.013645283018867848
31,Missouri,31,1955000,210000,4455000,5000,0.013584905660377285
32,Missouri,32,1930000,170000,4520000,5000,0.013554716981132003
33,Missouri,33,1905000,105000,4610000,5000,0.013554716981132003
34,Missouri,34,1870000,95000,4655000,5000,0.013554716981132003
35,Missouri,35,1840000,75000,4705000,5000,0.013554716981132003
36,Missouri,36,1805000,80000,4735000,5000,0.013554716981132003
37,Missouri,37,1785000,40000,4795000,5000,0.013524528301886721
38,Missouri,38,1775000,25000,4820000,5000,0.013524528301886721
39,Missouri,39,1735000,45000,4840000,5000,0.013524528301886721
40,Missouri,40,1710000,15000,4895000,5000,0.013524528301886721
41,Missouri,41,1710000,5000,4905000,5000,0.013524528301886721
42,Missouri,42,1695000,15000,4910000,5000,0.013524528301886721
43,Missouri,43,1690000,5000,4925000,5000,0.013524528301886721
44,Missouri,44,1690000,5000,4925000,5000,0.013524528301886721
45,Missouri,45,1685000,0,4935000,5000,0.013494339622641441
46,Missouri,46,1675000,15000,4930000,5000,0.013494339622641441
47,Missouri,47,1645000,15000,4960000,5000,0.013494339622641441
48,Missouri,48,1630000,0,4990000,5000,0.013494339622641441
49,Missouri,49,1615000,10000,4995000,5000,0.013494339622641441
50,Missouri,50,1615000,0,5005000,5000,0.013494339622641441
51,Missouri,51,1625000,5000,4990000,5000,0.013494339622641441
52,Missouri,52,1635000,5000,4980000,5000,0.013494339622641441
53,Missouri,53,1630000,10000,4980000,5000,0.013494339622641441
54,Missouri,54,1625000,0,4995000,5000,0.013494339622641441
55,Missouri,55,1620000,0,5000000,5000,0.01346415094339616
56,Missouri,56,1625000,10000,4985000,5000,0.01346415094339616
57,Missouri,57,1625000,0,4995000,5000,0.013433962264150874
58,Missouri,58,1625000,5000,4990000,5000,0.013403773584905592
59,Missouri,59,1625000,10000,4985000,5000,0.013403773584905592
60,Missouri,60,1630000,5000,4985000,5000,0.013403773584905592
61,Missouri,61,1625000,0,4995000,5000,0.013343396226415028
62,Missouri,62,1625000,10000,4985000,5000,0.013313207547169744
63,Missouri,63,1635000,5000,4980000,5000,0.013283018867924462
64,Missouri,64,1640000,15000,4965000,5000,0.013283018867924462
65,Missouri,65,1650000,5000,4965000,5000,0.013283018867924462
66,Missouri,66,1650000,5000,4965000,5000,0.01325283018867918
67,Missouri,67,1665000,5000,4950000,5000,0.0132226415094339
68,Missouri,68,1675000,0,4945000,5000,0.013192452830188618
69,Missouri,69,1685000,0,4935000,5000,0.013192452830188618
70,Missouri,70,1700000,5000,4915000,5000,0.013192452830188618
71,Missouri,71,1740000,5000,4875000,5000,0.013132075471698054
72,Missouri,72,1735000,5000,4880000,5000,0.01310188679245277
73,Missouri,73,1750000,10000,4860000,5000,0.013071698113207488
74,Missouri,74,1780000,0,4840000,5000,0.01298113207547164
75,Missouri,75,1795000,0,4825000,5000,0.012830188679245229
76,Missouri,76,1785000,30000,4805000,5000,0.012739622641509385
77,Missouri,77,1805000,5000,4810000,5000,0.012618867924528253
