,State,Step,Susceptible,Infected,Removed,Dead,GDP Drop
5,Virginia,5,5575000,1045000,1915000,0,0.022237844171060027
6,Virginia,6,5445000,1155000,1935000,0,0.0200351493848855
7,Virginia,7,5255000,1335000,1945000,0,0.018230814294082954
8,Virginia,8,5115000,1455000,1965000,0,0.016637375512594997
9,Virginia,9,4975000,1575000,1985000,0,0.015278265963678804
10,Virginia,10,4790000,1745000,2000000,0,0.01429408318687742
11,Virginia,11,4695000,1795000,2045000,0,0.013520796719390618
12,Virginia,12,4580000,1820000,2135000,0,0.01272407732864664
13,Virginia,13,4470000,1850000,2215000,0,0.012044522554188544
14,Virginia,14,4325000,1885000,2325000,0,0.011646162858816556
15,Virginia,15,4235000,1895000,2405000,0,0.011318101933216093
16,Virginia,16,4125000,1875000,2535000,0,0.010802577621558227
17,Virginia,17,4020000,1840000,2675000,0,0.010474516695957763
18,Virginia,18,3870000,1875000,2790000,0,0.01040421792618624
19,Virginia,19,3810000,1770000,2955000,0,0.010333919156414711
20,Virginia,20,3720000,1655000,3160000,0,0.010052724077328599
21,Virginia,21,3630000,1560000,3345000,0,0.010052724077328599
22,Virginia,22,3555000,1430000,3550000,0,0.009841827768014016
23,Virginia,23,3475000,1255000,3805000,0,0.009794961921499664
24,Virginia,24,3375000,1130000,4030000,0,0.009677797305213785
25,Virginia,25,3335000,975000,4225000,0,0.009584065612185085
26,Virginia,26,3270000,850000,4415000,0,0.009560632688927909
27,Virginia,27,3225000,760000,4550000,0,0.009466900995899207
28,Virginia,28,3185000,630000,4720000,0,0.009466900995899207
29,Virginia,29,3115000,575000,4845000,0,0.009420035149384855
30,Virginia,30,3105000,430000,5000000,0,0.009373169302870504
31,Virginia,31,3060000,350000,5125000,0,0.009373169302870504
32,Virginia,32,3025000,280000,5230000,0,0.009349736379613328
33,Virginia,33,3000000,205000,5330000,0,0.009326303456356152
34,Virginia,34,2960000,175000,5400000,0,0.009326303456356152
35,Virginia,35,2915000,130000,5490000,0,0.009326303456356152
36,Virginia,36,2885000,95000,5555000,0,0.009326303456356152
37,Virginia,37,2865000,55000,5615000,0,0.009302870533098976
38,Virginia,38,2835000,55000,5645000,0,0.009302870533098976
39,Virginia,39,2795000,55000,5685000,0,0.0092794376098418
40,Virginia,40,2780000,10000,5745000,0,0.009256004686584624
41,Virginia,41,2750000,20000,5765000,0,0.009256004686584624
42,Virginia,42,2725000,25000,5780000,5000,0.009256004686584624
43,Virginia,43,2705000,15000,5810000,5000,0.009209138840070272
44,Virginia,44,2690000,20000,5820000,5000,0.009209138840070272
45,Virginia,45,2690000,20000,5820000,5000,0.009209138840070272
46,Virginia,46,2700000,0,5830000,5000,0.009162272993555919
47,Virginia,47,2665000,20000,5845000,5000,0.009162272993555919
48,Virginia,48,2650000,10000,5870000,5000,0.009162272993555919
49,Virginia,49,2645000,5000,5880000,5000,0.009138840070298743
50,Virginia,50,2630000,10000,5890000,5000,0.009115407147041567
51,Virginia,51,2605000,15000,5910000,5000,0.009115407147041567
52,Virginia,52,2605000,0,5925000,5000,0.009115407147041567
53,Virginia,53,2600000,10000,5920000,5000,0.009115407147041567
54,Virginia,54,2615000,0,5915000,5000,0.009115407147041567
55,Virginia,55,2610000,5000,5915000,5000,0.009115407147041567
56,Virginia,56,2615000,15000,5900000,5000,0.009091974223784391
57,Virginia,57,2610000,5000,5915000,5000,0.009068541300527215
58,Virginia,58,2590000,25000,5915000,5000,0.009068541300527215
59,Virginia,59,2600000,0,5930000,5000,0.009045108377270038
60,Virginia,60,2590000,15000,5925000,5000,0.008998242530755686
61,Virginia,61,2625000,10000,5895000,5000,0.008951376684241334
62,Virginia,62,2640000,5000,5885000,5000,0.008904510837726982
63,Virginia,63,2655000,0,5875000,5000,0.008810779144698277
64,Virginia,64,2640000,10000,5880000,5000,0.008787346221441101
65,Virginia,65,2635000,15000,5880000,5000,0.008763913298183925
66,Virginia,66,2625000,10000,5890000,10000,0.008763913298183925
67,Virginia,67,2630000,15000,5880000,10000,0.008763913298183925
68,Virginia,68,2630000,10000,5885000,10000,0.008763913298183925
69,Virginia,69,2610000,15000,5900000,10000,0.00874048037492675
70,Virginia,70,2625000,0,5900000,10000,0.00874048037492675
71,Virginia,71,2660000,5000,5860000,10000,0.00874048037492675
72,Virginia,72,2640000,25000,5860000,10000,0.008717047451669574
73,Virginia,73,2645000,10000,5870000,10000,0.008717047451669574
74,Virginia,74,2670000,0,5855000,10000,0.008693614528412396
75,Virginia,75,2695000,0,5830000,10000,0.008693614528412396
76,Virginia,76,2740000,5000,5780000,10000,0.00867018160515522
77,Virginia,77,2735000,10000,5780000,10000,0.008599882835383692
78,Virginia,78,2760000,25000,5740000,10000,0.008553016988869339
79,Virginia,79,2750000,20000,5755000,10000,0.008553016988869339
80,Virginia,80,2785000,10000,5730000,10000,0.008553016988869339
81,Virginia,81,2825000,10000,5690000,10000,0.008529584065612163
82,Virginia,82,2840000,10000,5675000,10000,0.008459285295840634
83,Virginia,83,2880000,10000,5635000,10000,0.008412419449326282
84,Virginia,84,2955000,5000,5565000,10000,0.008388986526069106
85,Virginia,85,2965000,15000,5545000,10000,0.008342120679554754
86,Virginia,86,2995000,10000,5520000,10000,0.008318687756297578
87,Virginia,87,2980000,20000,5520000,15000,0.008224956063268873
88,Virginia,88,2960000,20000,5540000,15000,0.008224956063268873
89,Virginia,89,2995000,5000,5520000,15000,0.008178090216754521
90,Virginia,90,2985000,15000,5520000,15000,0.008037492677211464
91,Virginia,91,3010000,25000,5485000,15000,0.007943760984182759
92,Virginia,92,3035000,15000,5470000,15000,0.007920328060925581
93,Virginia,93,3065000,15000,5440000,15000,0.007803163444639702
94,Virginia,94,3070000,35000,5415000,15000,0.007756297598125351
95,Virginia,95,3085000,25000,5410000,15000,0.007709431751610997
96,Virginia,96,3145000,20000,5355000,15000,0.007592267135325116
97,Virginia,97,3180000,25000,5315000,15000,0.007451669595782059
98,Virginia,98,3195000,20000,5305000,15000,0.007381370826010531
99,Virginia,99,3235000,25000,5260000,15000,0.007334504979496178
0,Washington,0,6165000,120000,1325000,0,0.03960578186596518
1,Washington,1,5975000,310000,1325000,0,0.03495400788436213
2,Washington,2,5785000,500000,1325000,0,0.03074901445466445
3,Washington,3,5585000,690000,1335000,0,0.027201051248357037
4,Washington,4,5450000,825000,1335000,0,0.024599211563731595
5,Washington,5,5275000,1000000,1335000,0,0.021603153745072
6,Washington,6,5135000,1130000,1345000,0,0.019369250985545105
7,Washington,7,5005000,1255000,1350000,0,0.01737187910643871
8,Washington,8,4885000,1375000,1350000,0,0.015952693823915738
9,Washington,9,4715000,1535000,1360000,0,0.014375821287779115
10,Washington,10,4595000,1630000,1385000,0,0.01277266754270688
11,Washington,11,4500000,1695000,1415000,0,0.01193166885676734
12,Washington,12,4405000,1765000,1440000,0,0.011222076215505854
13,Washington,13,4280000,1805000,1525000,0,0.010433639947437538
14,Washington,14,4165000,1865000,1580000,0,0.009855453350854098
15,Washington,15,4065000,1860000,1685000,0,0.009277266754270663
16,Washington,16,3990000,1840000,1780000,0,0.008883048620236504
17,Washington,17,3910000,1770000,1930000,0,0.008593955321944784
18,Washington,18,3835000,1685000,2085000,5000,0.008409986859395507
19,Washington,19,3760000,1595000,2250000,5000,0.008304862023653065
20,Washington,20,3690000,1480000,2435000,5000,0.008173455978975012
21,Washington,21,3620000,1410000,2575000,5000,0.007989487516425735
22,Washington,22,3565000,1270000,2770000,5000,0.007910643889618903
23,Washington,23,3505000,1105000,2990000,10000,0.007858081471747682
24,Washington,24,3450000,1000000,3150000,10000,0.007752956636005239
25,Washington,25,3415000,835000,3350000,10000,0.007700394218134017
26,Washington,26,3370000,700000,3530000,10000,0.007674113009198406
27,Washington,27,3325000,555000,3720000,10000,0.007674113009198406
28,Washington,28,3295000,475000,3830000,10000,0.007647831800262795
29,Washington,29,3260000,405000,3935000,10000,0.007647831800262795
30,Washington,30,3195000,295000,4110000,10000,0.007647831800262795
31,Washington,31,3155000,245000,4200000,10000,0.007647831800262795
32,Washington,32,3140000,185000,4275000,10000,0.007647831800262795
33,Washington,33,3120000,145000,4335000,10000,0.007647831800262795
34,Washington,34,3055000,120000,4425000,10000,0.007568988173455964
35,Washington,35,3015000,95000,4490000,10000,0.007542706964520353
36,Washington,36,2995000,60000,4540000,15000,0.0075164257555847425
37,Washington,37,2975000,70000,4545000,20000,0.0075164257555847425
38,Washington,38,2925000,55000,4610000,20000,0.0075164257555847425
39,Washington,39,2920000,20000,4650000,20000,0.0075164257555847425
40,Washington,40,2885000,25000,4680000,20000,0.0075164257555847425
41,Washington,41,2865000,15000,4710000,20000,0.0075164257555847425
42,Washington,42,2830000,15000,4745000,20000,0.0075164257555847425
43,Washington,43,2810000,15000,4765000,20000,0.007490144546649132
44,Washington,44,2790000,10000,4790000,20000,0.007490144546649132
45,Washington,45,2785000,5000,4800000,20000,0.007490144546649132
46,Washington,46,2775000,5000,4810000,20000,0.007490144546649132
47,Washington,47,2770000,10000,4810000,20000,0.007490144546649132
48,Washington,48,2750000,10000,4830000,20000,0.007490144546649132
49,Washington,49,2740000,10000,4840000,20000,0.007490144546649132
50,Washington,50,2720000,0,4865000,25000,0.007490144546649132
51,Washington,51,2720000,10000,4855000,25000,0.007490144546649132
52,Washington,52,2700000,15000,4870000,25000,0.007463863337713521
53,Washington,53,2710000,0,4875000,25000,0.00743758212877791
54,Washington,54,2715000,10000,4860000,25000,0.0074113009198422996
55,Washington,55,2700000,10000,4875000,25000,0.007385019710906689
56,Washington,56,2675000,25000,4885000,25000,0.007385019710906689
57,Washington,57,2675000,0,4910000,25000,0.007385019710906689
58,Washington,58,2675000,5000,4905000,25000,0.007385019710906689
59,Washington,59,2695000,5000,4885000,25000,0.007385019710906689
60,Washington,60,2685000,10000,4890000,25000,0.007358738501971078
61,Washington,61,2670000,5000,4910000,25000,0.007332457293035467
62,Washington,62,2665000,20000,4900000,25000,0.007332457293035467
63,Washington,63,2660000,10000,4915000,25000,0.007306176084099855
64,Washington,64,2655000,5000,4925000,25000,0.007306176084099855
65,Washington,65,2670000,5000,4910000,25000,0.007306176084099855
66,Washington,66,2690000,5000,4890000,25000,0.007253613666228633
67,Washington,67,2675000,20000,4890000,25000,0.007253613666228633
68,Washington,68,2685000,5000,4895000,25000,0.007253613666228633
69,Washington,69,2685000,10000,4890000,25000,0.007201051248357412
70,Washington,70,2695000,0,4890000,25000,0.007201051248357412
71,Washington,71,2675000,25000,4885000,25000,0.00714848883048619
72,Washington,72,2660000,15000,4910000,25000,0.007095926412614969
73,Washington,73,2675000,10000,4900000,25000,0.007069645203679358
74,Washington,74,2675000,25000,4885000,25000,0.007043363994743748
75,Washington,75,2670000,5000,4910000,25000,0.007043363994743748
76,Washington,76,2670000,5000,4910000,25000,0.007043363994743748
77,Washington,77,2670000,10000,4905000,25000,0.007017082785808137
78,Washington,78,2685000,15000,4885000,25000,0.007017082785808137
79,Washington,79,2685000,20000,4880000,25000,0.006990801576872526
80,Washington,80,2715000,10000,4860000,25000,0.006990801576872526
81,Washington,81,2760000,0,4825000,25000,0.006990801576872526
82,Washington,82,2755000,10000,4820000,25000,0.0069645203679369145
83,Washington,83,2770000,10000,4805000,25000,0.0069645203679369145
84,Washington,84,2785000,15000,4785000,25000,0.0069645203679369145
85,Washington,85,2815000,15000,4755000,25000,0.006911957950065693
86,Washington,86,2845000,5000,4735000,25000,0.006833114323258859
87,Washington,87,2865000,0,4720000,25000,0.006806833114323249
88,Washington,88,2900000,5000,4680000,25000,0.006806833114323249
89,Washington,89,2890000,25000,4670000,25000,0.006701708278580806
90,Washington,90,2920000,20000,4645000,25000,0.006675427069645194
91,Washington,91,2945000,15000,4625000,25000,0.006649145860709584
92,Washington,92,2955000,25000,4605000,25000,0.006649145860709584
93,Washington,93,2965000,20000,4600000,25000,0.006570302233902751
94,Washington,94,3015000,15000,4555000,25000,0.006570302233902751
95,Washington,95,3040000,25000,4520000,25000,0.006491458607095917
96,Washington,96,3035000,30000,4520000,25000,0.006438896189224697
97,Washington,97,3055000,10000,4520000,25000,0.006438896189224697
98,Washington,98,3080000,20000,4485000,25000,0.006360052562417864
99,Washington,99,3125000,10000,4450000,25000,0.00625492772667542
0,Arizona,0,4440000,290000,2545000,0,0.040769759450171146
1,Arizona,1,4290000,440000,2545000,0,0.03711340206185507
2,Arizona,2,4140000,590000,2545000,0,0.03406185567010256
3,Arizona,3,4035000,695000,2545000,0,0.031010309278350044
4,Arizona,4,3895000,835000,2545000,0,0.02839862542955285
5,Arizona,5,3765000,965000,2545000,0,0.025814432989690356
6,Arizona,6,3600000,1125000,2550000,0,0.02380756013745672
7,Arizona,7,3470000,1255000,2550000,0,0.022432989690721366
8,Arizona,8,3355000,1370000,2550000,0,0.021058419243986
9,Arizona,9,3280000,1435000,2560000,0,0.020206185567010076
10,Arizona,10,3175000,1515000,2585000,0,0.01905154639175237
11,Arizona,11,3105000,1560000,2610000,0,0.018171821305841735
12,Arizona,12,3030000,1580000,2665000,0,0.01756701030927817
13,Arizona,13,2905000,1665000,2705000,0,0.017127147766322855
14,Arizona,14,2820000,1680000,2775000,0,0.016797250859106366
15,Arizona,15,2740000,1660000,2875000,0,0.01646735395188988
16,Arizona,16,2680000,1595000,3000000,0,0.016109965635738688
17,Arizona,17,2560000,1595000,3120000,0,0.015862542955326325
18,Arizona,18,2515000,1470000,3285000,5000,0.015780068728522202
19,Arizona,19,2480000,1325000,3460000,10000,0.01558762886597925
20,Arizona,20,2455000,1240000,3570000,10000,0.015340206185566883
21,Arizona,21,2425000,1115000,3725000,10000,0.015202749140893347
22,Arizona,22,2370000,1030000,3865000,10000,0.01506529209621981
23,Arizona,23,2330000,915000,4020000,10000,0.015010309278350396
24,Arizona,24,2315000,805000,4145000,10000,0.014927835051546275
25,Arizona,25,2260000,710000,4295000,10000,0.01487285223367686
26,Arizona,26,2225000,640000,4400000,10000,0.014817869415807447
27,Arizona,27,2200000,595000,4470000,10000,0.014790378006872737
28,Arizona,28,2190000,470000,4605000,10000,0.014735395189003322
29,Arizona,29,2165000,385000,4710000,15000,0.014707903780068615
30,Arizona,30,2145000,295000,4820000,15000,0.01468041237113391
31,Arizona,31,2085000,250000,4925000,15000,0.0146529209621992
32,Arizona,32,2070000,190000,4995000,20000,0.014625429553264494
33,Arizona,33,2060000,145000,5050000,20000,0.014625429553264494
34,Arizona,34,2035000,125000,5095000,20000,0.014625429553264494
35,Arizona,35,2025000,65000,5165000,20000,0.014597938144329786
36,Arizona,36,2000000,70000,5185000,20000,0.01454295532646037
37,Arizona,37,1990000,45000,5220000,20000,0.01454295532646037
38,Arizona,38,1930000,65000,5260000,20000,0.01454295532646037
39,Arizona,39,1910000,40000,5305000,20000,0.01454295532646037
40,Arizona,40,1900000,25000,5330000,20000,0.01454295532646037
41,Arizona,41,1895000,15000,5345000,20000,0.01454295532646037
42,Arizona,42,1885000,5000,5365000,20000,0.01454295532646037
43,Arizona,43,1850000,5000,5400000,20000,0.01454295532646037
44,Arizona,44,1840000,0,5415000,20000,0.01454295532646037
45,Arizona,45,1835000,5000,5415000,20000,0.014515463917525664
46,Arizona,46,1830000,5000,5420000,20000,0.014487972508590958
47,Arizona,47,1820000,10000,5425000,20000,0.014487972508590958
48,Arizona,48,1820000,5000,5430000,20000,0.014487972508590958
49,Arizona,49,1815000,5000,5435000,20000,0.014460481099656251
50,Arizona,50,1820000,10000,5425000,20000,0.014460481099656251
51,Arizona,51,1815000,15000,5425000,20000,0.014460481099656251
52,Arizona,52,1810000,10000,5435000,20000,0.014432989690721543
53,Arizona,53,1810000,10000,5435000,20000,0.014405498281786834
54,Arizona,54,1790000,15000,5450000,20000,0.014378006872852128
55,Arizona,55,1775000,5000,5475000,20000,0.014378006872852128
56,Arizona,56,1770000,5000,5480000,20000,0.01435051546391742
57,Arizona,57,1785000,5000,5465000,20000,0.014295532646048005
58,Arizona,58,1785000,10000,5460000,20000,0.014268041237113298
59,Arizona,59,1795000,5000,5455000,20000,0.014185567010309177
60,Arizona,60,1800000,0,5455000,20000,0.014158075601374468
61,Arizona,61,1805000,0,5450000,20000,0.014130584192439764
62,Arizona,62,1815000,0,5440000,20000,0.014075601374570349
63,Arizona,63,1820000,0,5435000,20000,0.014020618556700934
64,Arizona,64,1815000,0,5440000,20000,0.013938144329896813
65,Arizona,65,1820000,5000,5430000,20000,0.013938144329896813
66,Arizona,66,1820000,0,5435000,20000,0.013938144329896813
67,Arizona,67,1850000,10000,5395000,20000,0.013910652920962106
68,Arizona,68,1860000,5000,5390000,20000,0.013855670103092688
69,Arizona,69,1870000,5000,5380000,20000,0.013800687285223275
70,Arizona,70,1870000,20000,5365000,20000,0.013800687285223275
71,Arizona,71,1865000,10000,5380000,20000,0.01377319587628857
72,Arizona,72,1890000,15000,5350000,20000,0.013745704467353861
73,Arizona,73,1905000,5000,5345000,20000,0.013690721649484447
74,Arizona,74,1930000,15000,5310000,20000,0.013608247422680325
75,Arizona,75,1935000,5000,5315000,20000,0.013580756013745617
76,Arizona,76,1935000,10000,5310000,20000,0.013525773195876205
77,Arizona,77,1960000,20000,5275000,20000,0.013498281786941499
78,Arizona,78,1955000,20000,5280000,20000,0.01347079037800679
79,Arizona,79,1955000,20000,5280000,20000,0.013443298969072084
80,Arizona,80,1990000,0,5265000,20000,0.013333333333333256
81,Arizona,81,2005000,20000,5230000,20000,0.01330584192439855
82,Arizona,82,2000000,15000,5240000,20000,0.013223367697594425
83,Arizona,83,2025000,5000,5225000,20000,0.013085910652920888
84,Arizona,84,2040000,20000,5195000,20000,0.013030927835051475
85,Arizona,85,2065000,15000,5175000,20000,0.012920962199312644
86,Arizona,86,2085000,0,5170000,20000,0.012893470790377939
87,Arizona,87,2090000,15000,5150000,20000,0.012838487972508524
88,Arizona,88,2110000,10000,5135000,20000,0.012783505154639111
89,Arizona,89,2150000,5000,5100000,20000,0.012701030927834988
90,Arizona,90,2190000,15000,5050000,20000,0.012508591065292035
91,Arizona,91,2205000,15000,5035000,20000,0.01245360824742262
92,Arizona,92,2265000,15000,4975000,20000,0.012371134020618499
93,Arizona,93,2305000,5000,4945000,20000,0.01223367697594496
94,Arizona,94,2360000,15000,4880000,20000,0.01209621993127142
95,Arizona,95,2410000,20000,4825000,20000,0.011931271477663177
96,Arizona,96,2430000,5000,4820000,20000,0.011848797250859053
97,Arizona,97,2485000,5000,4765000,20000,0.011683848797250807
98,Arizona,98,2505000,25000,4725000,20000,0.011546391752577274
99,Arizona,99,2515000,25000,4715000,20000,0.011408934707903736
0,Massachusetts,0,4950000,195000,1745000,0,0.039912917271407194
1,Massachusetts,1,4790000,355000,1745000,0,0.036342525399128606
2,Massachusetts,2,4595000,550000,1745000,0,0.03309143686502127
3,Massachusetts,3,4470000,670000,1750000,0,0.029724238026124387
4,Massachusetts,4,4330000,810000,1750000,0,0.027402031930333436
5,Massachusetts,5,4160000,980000,1750000,0,0.024992743105950326
6,Massachusetts,6,4040000,1100000,1750000,0,0.02284470246734369
7,Massachusetts,7,3890000,1245000,1755000,0,0.021190130624092637
8,Massachusetts,8,3745000,1370000,1775000,0,0.019883889695210225
9,Massachusetts,9,3650000,1455000,1785000,0,0.018200290275761786
10,Massachusetts,10,3570000,1515000,1805000,0,0.016690856313497666
11,Massachusetts,11,3425000,1630000,1835000,0,0.015791001451378673
12,Massachusetts,12,3315000,1710000,1865000,0,0.01460087082728581
13,Massachusetts,13,3280000,1655000,1950000,5000,0.013817126269956365
14,Massachusetts,14,3190000,1675000,2020000,5000,0.013265602322206011
15,Massachusetts,15,3105000,1685000,2095000,5000,0.012946298984034753
16,Massachusetts,16,3040000,1645000,2200000,5000,0.0126269956458635
17,Massachusetts,17,2980000,1595000,2310000,5000,0.012365747460087017
18,Massachusetts,18,2920000,1450000,2515000,5000,0.012133526850507925
19,Massachusetts,19,2870000,1405000,2605000,10000,0.011959361393323606
20,Massachusetts,20,2810000,1265000,2805000,10000,0.011814223512336672
21,Massachusetts,21,2745000,1195000,2935000,15000,0.011640058055152353
22,Massachusetts,22,2720000,1090000,3065000,15000,0.011523947750362805
23,Massachusetts,23,2685000,1015000,3175000,15000,0.01146589259796803
24,Massachusetts,24,2620000,910000,3345000,15000,0.01137880986937587
25,Massachusetts,25,2575000,775000,3525000,15000,0.01134978229317848
26,Massachusetts,26,2570000,630000,3675000,15000,0.011291727140783707
27,Massachusetts,27,2535000,550000,3790000,15000,0.011262699564586321
28,Massachusetts,28,2495000,495000,3885000,15000,0.011233671988388934
29,Massachusetts,29,2440000,395000,4040000,15000,0.011175616835994159
30,Massachusetts,30,2375000,345000,4155000,15000,0.011146589259796771
31,Massachusetts,31,2335000,260000,4280000,15000,0.011146589259796771
32,Massachusetts,32,2315000,170000,4390000,15000,0.011146589259796771
33,Massachusetts,33,2275000,135000,4465000,15000,0.011146589259796771
34,Massachusetts,34,2270000,80000,4525000,15000,0.011146589259796771
35,Massachusetts,35,2255000,55000,4565000,15000,0.011146589259796771
36,Massachusetts,36,2230000,50000,4595000,15000,0.011146589259796771
37,Massachusetts,37,2200000,40000,4635000,15000,0.011146589259796771
38,Massachusetts,38,2175000,45000,4655000,15000,0.011117561683599385
39,Massachusetts,39,2155000,15000,4705000,15000,0.011117561683599385
40,Massachusetts,40,2115000,35000,4725000,15000,0.011117561683599385
41,Massachusetts,41,2115000,20000,4740000,15000,0.011088534107401996
42,Massachusetts,42,2085000,35000,4755000,15000,0.011088534107401996
43,Massachusetts,43,2060000,0,4815000,15000,0.011088534107401996
44,Massachusetts,44,2030000,25000,4820000,15000,0.011088534107401996
45,Massachusetts,45,2005000,30000,4840000,15000,0.011088534107401996
46,Massachusetts,46,2000000,0,4875000,15000,0.011088534107401996
47,Massachusetts,47,1985000,10000,4880000,15000,0.011030478955007222
48,Massachusetts,48,1975000,5000,4895000,15000,0.011030478955007222
49,Massachusetts,49,1960000,15000,4900000,15000,0.011001451378809833
50,Massachusetts,50,1955000,15000,4905000,15000,0.01094339622641506
51,Massachusetts,51,1935000,10000,4930000,15000,0.010914368650217672
52,Massachusetts,52,1920000,25000,4930000,15000,0.010914368650217672
53,Massachusetts,53,1905000,0,4970000,15000,0.010914368650217672
54,Massachusetts,54,1910000,5000,4960000,15000,0.010914368650217672
55,Massachusetts,55,1920000,0,4955000,15000,0.010914368650217672
56,Massachusetts,56,1925000,0,4950000,15000,0.010914368650217672
57,Massachusetts,57,1915000,15000,4945000,15000,0.010885341074020284
58,Massachusetts,58,1910000,10000,4955000,15000,0.010856313497822897
59,Massachusetts,59,1925000,5000,4945000,15000,0.01082728592162551
60,Massachusetts,60,1925000,5000,4945000,15000,0.01082728592162551
61,Massachusetts,61,1925000,5000,4945000,15000,0.01071117561683596
62,Massachusetts,62,1945000,10000,4920000,15000,0.01071117561683596
63,Massachusetts,63,1955000,5000,4915000,15000,0.01071117561683596
64,Massachusetts,64,1965000,10000,4900000,15000,0.01071117561683596
65,Massachusetts,65,1960000,5000,4905000,20000,0.01071117561683596
66,Massachusetts,66,1970000,10000,4890000,20000,0.010682148040638573
67,Massachusetts,67,1975000,15000,4880000,20000,0.010624092888243798
68,Massachusetts,68,1975000,0,4895000,20000,0.010624092888243798
69,Massachusetts,69,2005000,10000,4855000,20000,0.01059506531204641
70,Massachusetts,70,1995000,15000,4860000,20000,0.010566037735849023
71,Massachusetts,71,2000000,5000,4865000,20000,0.010566037735849023
72,Massachusetts,72,2025000,15000,4830000,20000,0.010537010159651635
73,Massachusetts,73,2015000,5000,4850000,20000,0.010420899854862086
74,Massachusetts,74,2035000,5000,4830000,20000,0.010420899854862086
75,Massachusetts,75,2035000,15000,4820000,20000,0.010391872278664699
76,Massachusetts,76,2050000,5000,4815000,20000,0.01036284470246731
77,Massachusetts,77,2055000,0,4815000,20000,0.01036284470246731
78,Massachusetts,78,2080000,10000,4780000,20000,0.010333817126269924
79,Massachusetts,79,2095000,10000,4765000,20000,0.010275761973875149
80,Massachusetts,80,2105000,10000,4755000,20000,0.010217706821480375
81,Massachusetts,81,2120000,5000,4745000,20000,0.010188679245282987
82,Massachusetts,82,2135000,10000,4725000,20000,0.0101596516690856
83,Massachusetts,83,2140000,15000,4715000,20000,0.010130624092888212
84,Massachusetts,84,2150000,5000,4715000,20000,0.01004354136429605
85,Massachusetts,85,2175000,0,4695000,20000,0.009985486211901276
86,Massachusetts,86,2185000,20000,4665000,20000,0.00995645863570389
87,Massachusetts,87,2245000,10000,4615000,20000,0.009898403483309113
88,Massachusetts,88,2250000,5000,4615000,20000,0.00981132075471695
89,Massachusetts,89,2265000,25000,4580000,20000,0.0096952104499274
90,Massachusetts,90,2300000,20000,4550000,20000,0.00960812772133524
91,Massachusetts,91,2310000,10000,4550000,20000,0.009550072568940466
92,Massachusetts,92,2350000,20000,4500000,20000,0.009462989840348303
93,Massachusetts,93,2370000,10000,4490000,20000,0.009404934687953528
94,Massachusetts,94,2405000,10000,4455000,20000,0.009375907111756142
95,Massachusetts,95,2420000,15000,4435000,20000,0.009317851959361367
96,Massachusetts,96,2440000,20000,4410000,20000,0.00928882438316398
97,Massachusetts,97,2470000,5000,4395000,20000,0.00920174165457182
98,Massachusetts,98,2485000,30000,4355000,20000,0.009114658925979659
99,Massachusetts,99,2515000,20000,4335000,20000,0.00896952104499272
0,Tennessee,0,3850000,105000,2870000,0,0.03832967032966973
1,Tennessee,1,3775000,180000,2870000,0,0.035194139194138656
2,Tennessee,2,3665000,290000,2870000,0,0.03214652014651966
3,Tennessee,3,3560000,395000,2870000,0,0.030065934065933622
4,Tennessee,4,3470000,480000,2875000,0,0.028190476190475787
5,Tennessee,5,3360000,590000,2875000,0,0.02608058608058573
6,Tennessee,6,3265000,675000,2885000,0,0.02443956043956012
7,Tennessee,7,3200000,740000,2885000,0,0.023238095238094947
8,Tennessee,8,3125000,805000,2895000,0,0.02177289377289351
9,Tennessee,9,3055000,860000,2910000,0,0.020864468864468622
10,Tennessee,10,3005000,880000,2940000,0,0.019956043956043733
11,Tennessee,11,2945000,935000,2945000,0,0.019428571428571215
12,Tennessee,12,2890000,975000,2960000,0,0.01887179487179467
13,Tennessee,13,2845000,980000,3000000,0,0.018373626373626186
14,Tennessee,14,2775000,1015000,3035000,0,0.01805128205128187
15,Tennessee,15,2725000,1030000,3070000,0,0.017670329670329495
16,Tennessee,16,2655000,1030000,3140000,0,0.017289377289377125
17,Tennessee,17,2635000,955000,3235000,0,0.017113553113552952
18,Tennessee,18,2590000,920000,3315000,0,0.017025641025640866
19,Tennessee,19,2555000,840000,3430000,0,0.016908424908424754
20,Tennessee,20,2520000,775000,3530000,0,0.01676190476190461
21,Tennessee,21,2480000,710000,3635000,0,0.016673992673992524
22,Tennessee,22,2450000,640000,3735000,0,0.016586080586080437
23,Tennessee,23,2425000,605000,3795000,0,0.01649816849816835
24,Tennessee,24,2385000,530000,3910000,0,0.016380952380952236
25,Tennessee,25,2345000,420000,4060000,0,0.016293040293040153
26,Tennessee,26,2315000,355000,4155000,0,0.016205128205128067
27,Tennessee,27,2275000,310000,4240000,0,0.016205128205128067
28,Tennessee,28,2265000,235000,4325000,0,0.016175824175824038
29,Tennessee,29,2255000,165000,4405000,0,0.016175824175824038
30,Tennessee,30,2220000,145000,4460000,0,0.016175824175824038
31,Tennessee,31,2195000,120000,4510000,0,0.016175824175824038
32,Tennessee,32,2165000,105000,4555000,0,0.016175824175824038
33,Tennessee,33,2160000,65000,4600000,0,0.016175824175824038
34,Tennessee,34,2130000,65000,4630000,0,0.016175824175824038
35,Tennessee,35,2110000,45000,4670000,0,0.016175824175824038
36,Tennessee,36,2085000,30000,4710000,0,0.016175824175824038
37,Tennessee,37,2085000,20000,4720000,0,0.016175824175824038
38,Tennessee,38,2080000,20000,4725000,0,0.016175824175824038
